1	1.455902	0.000000	0.195902
2	1.526828	0.383248	0.266828
3	1.287213	0.329872	0.027213
4	1.413975	0.297578	0.153975
5	1.881946	0.299013	0.621946
6	1.807853	0.291128	0.547853
7	1.789994	0.271647	0.529994
8	1.683583	0.266544	0.423583
9	1.652446	0.241776	0.392446
10	1.640629	0.225691	0.380629
11	1.706722	0.217141	0.446722
12	1.772850	0.205478	0.512850
13	1.778881	0.192322	0.518881
14	1.772875	0.184405	0.512875
15	1.761002	0.175821	0.501002
16	1.734514	0.167415	0.474514
17	1.773837	0.161797	0.513837
18	1.778302	0.156762	0.518302
19	1.762429	0.151355	0.502429
20	1.741951	0.146109	0.481951
21	1.733582	0.141625	0.473582
22	1.704038	0.138990	0.444038
23	1.667869	0.142640	0.407869
24	1.623033	0.139258	0.363033
25	1.584088	0.137950	0.324088
26	1.566755	0.136561	0.306755
27	1.551143	0.133761	0.291143
28	1.532411	0.132307	0.272411
29	1.545640	0.128623	0.285640
30	1.494135	0.126549	0.234135
31	1.505650	0.124600	0.245650
32	1.525898	0.121990	0.265898
33	1.537307	0.119796	0.277307
34	1.526410	0.118260	0.266410
35	1.529439	0.116369	0.269439
36	1.513315	0.114908	0.253315
37	1.457796	0.113384	0.197796
38	1.452479	0.112042	0.192479
39	1.479141	0.110696	0.219141
40	1.478604	0.109105	0.218604
