0.35026587250823776	-1.0737183230923089	cdk2    l1q-l17
0.12783904890717854	-0.9099930701725683	cdk2    l1q-l20
0.2939669843067549	-0.47888751957176723	cdk2    l1q-l21
0.5886866889788686	0.3782877234089814	cdk2    l1q-l26
0.2873676879466867	-0.3810875821688886	cdk2    l1q-l29
0.1380691927468086	-0.6195471466014952	cdk2    l1q-li9
0.13161068683976193	-0.5007061612634351	cdk2    l20-l21
-0.1738687835989962	0.028230575841107886	mcl1    l26-l64
-0.5590970630553137	-0.20665836495462875	mcl1    l27-l23
-0.17486213635755965	0.02087221156523933	mcl1    l28-l27
-0.04870069362923182	0.2765124014454723	mcl1    l29-l27
-0.07358176793961219	-0.04042860167812368	mcl1    l42-l64
0.09132327076578915	2.0580800201340903	mcl1    l43-l47
-0.49747650048779835	-0.28379357533352456	mcl1    l44-l23
-0.2273785687467484	-0.22742300525849757	mcl1    l48-l27
0.3463460365963686	-0.36942079617778845	mcl1    l49-l67
-0.2846024591788035	-0.682452114731368	mcl1    l50-l60
0.029499473932061787	-0.7779208942912605	rara    EC23-EC19
-0.3154467879024026	-0.40584785168776083	rara    EC23-EC19me
-0.023801117941440433	-0.008596667881417552	rara    EC23-EC23me
-0.0535523201546777	-0.5037449412825974	rara    EC23-GZ23
-0.2289534962958592	0.890555916301401	rara    EC23-GZ25
-0.6141621628116513	-0.16984212470546645	rara    GZ23-GZ22
-0.07080955491738307	0.4196634373733028	rara    GZ25-GZ24
0.40247504134022555	-0.14654708258441307	cdk2    l1q_l21
0.754318082373945	0.5024416248794004	cdk2    l1q_l26
0.23392044843428977	-0.270199649002556	cdk2    l20_l21
0.06729031354225486	-0.9529424536913864	mcl1    l12_l35
-0.041456524734257316	-0.8744212435218146	mcl1    l16_l34
0.30509875923506263	-0.27219248916744787	mcl1    l17_l9
0.06929979837794349	-1.2381448836656912	mcl1    l18_l39
-0.2587214030927151	-1.2231899563243975	mcl1    l32_l38
-0.1948833115587809	-0.8433631913417265	mcl1    l38_l42
0.5112164744358589	-0.14970335693540404	mcl1    l39_l42
-0.09597099643453376	-0.17512551544674437	mcl1    l6_l41
0.3519659942884268	0.2368147510748888	ptp1b    l13_l20
1.1077753538270507	1.6691844322534006	ptp1b    l3_l23
0.3007817337209381	-0.2255745493085115	ptp1b    l3_l7
0.3955787210380803	-0.5060335662120998	ptp1b    l4_l22
0.09400907107535976	0.8898862751078309	ptp1b    l6_l14
-0.4529430534868839	-0.3190855581493852	ptp1b    l8_l14
1.4640693277595158	2.900011034016341	thrombin    l1_l8
0.4847211921446667	0.5683602001615693	thrombin    l1_l9
0.036791868871420726	-0.9147817740259283	thrombin    l3_l5
-0.09070246871558219	-0.6556602588658742	thrombin    l4_l10
-0.09375510260335713	0.10963983060918325	thrombin    l5_l6
1.0671412324193312	1.5402674947469404	tyk2    l15_l10
0.10437568368451398	-0.9408799985450074	tyk2    l15_l16
-0.2604355546801236	-0.6618568295996674	tyk2    l15_l6
-0.24194986174068886	-0.7257593624669707	tyk2    l1_l10
0.21653935405882438	-0.08246187245832148	tyk2    l1_l3
