lp38a_2u-lp38a_2q	0.304580	0.257976	0.000000
lp38a_3fln-lp38a_2g	-0.335760	0.076496	0.220000
lp38a_2u-lp38a_2k	2.202800	0.263913	1.710000
lp38a_2v-lp38a_3fln	-2.769800	0.173044	-1.910000
lp38a_3fln-lp38a_2n	-1.469100	0.089349	-0.970000
lp38a_2ee-lp38a_3fln	-0.704940	0.365283	1.380000
lp38a_3fly-lp38a_3flq	0.920000	0.230136	1.490000
lp38a_3fln-lp38a_2p	-0.719200	0.162788	-0.320000
lp38a_3fly-lp38a_2x	0.370330	0.123208	1.190000
lp38a_2v-lp38a_2y	-2.141200	0.136506	-0.800000
lp38a_2j-lp38a_2f	1.460000	0.278634	1.600000
lp38a_2j-lp38a_2q	-0.632670	0.311142	-2.180000
lp38a_2z-lp38a_3fmk	-3.205350	0.272632	-1.470000
lp38a_3fly-lp38a_3fmh	-0.284348	0.144402	0.600000
lp38a_2z-lp38a_2aa	0.740100	0.226721	1.090000
lp38a_3fln-lp38a_2gg	0.246350	0.237918	0.220000
lp38a_2v-lp38a_3fly	-1.944800	0.092359	-2.450000
lp38a_2j-lp38a_2h	2.529630	0.408037	0.600000
lp38a_2l-lp38a_2o	1.289600	0.241662	1.770000
lp38a_3fln-lp38a_2t	-1.955510	0.166568	-0.970000
lp38a_2v-lp38a_2x	-1.929840	0.111070	-1.260000
lp38a_2j-lp38a_2ff	-0.156200	0.359888	-1.360000
lp38a_2g-lp38a_2c	1.105800	0.347047	0.200000
lp38a_2l-lp38a_2p	0.933410	0.210473	1.060000
lp38a_2g-lp38a_2h	2.022400	0.394844	1.180000
lp38a_3fln-lp38a_2o	0.207700	0.191209	0.390000
lp38a_2gg-lp38a_2j	0.019600	0.289288	0.580000
lp38a_3fln-lp38a_2r	-0.844086	0.115904	0.090000
lp38a_3fln-lp38a_2i	-1.234300	0.308439	0.830000
lp38a_2z-lp38a_3flw	2.870800	0.352603	-0.320000
lp38a_2g-lp38a_2i	-0.749800	0.258021	0.610000
lp38a_3flz-lp38a_2c	-0.929400	0.343175	-0.970000
lp38a_2ee-lp38a_2j	-0.686400	0.462465	2.180000
lp38a_2m-lp38a_2j	2.433700	0.277358	0.880000
lp38a_2t-lp38a_2j	2.760300	0.296673	1.770000
lp38a_2j-lp38a_2r	-0.860600	0.289442	-0.710000
lp38a_2e-lp38a_2j	-2.002800	0.296009	0.620000
lp38a_2v-lp38a_3fmh	-2.263600	0.135782	-1.850000
lp38a_2v-lp38a_3fmk	-0.727200	0.268826	-2.860000
lp38a_2aa-lp38a_2bb	0.743000	0.219028	0.200000
lp38a_3fln-lp38a_2s	-0.694150	0.118596	-0.230000
lp38a_2v-lp38a_2j	-2.320100	0.256697	-1.110000
lp38a_2v-lp38a_2bb	-0.265600	0.221376	-0.090000
lp38a_2l-lp38a_2j	0.503800	0.261354	2.180000
lp38a_2z-lp38a_2y	-0.651700	0.203617	0.580000
lp38a_3fln-lp38a_3flz	-0.037730	0.188435	1.390000
lp38a_2z-lp38a_3flq	-0.037800	0.338797	0.430000
lp38a_2l-lp38a_2n	-0.286950	0.153095	0.410000
lp38a_3fln-lp38a_2e	0.315430	0.119203	0.180000
lp38a_2m-lp38a_2k	3.495800	0.190309	0.410000
lp38a_3flz-lp38a_2g	0.978250	0.135276	-1.170000
lp38a_2aa-lp38a_3flw	-1.375100	0.213115	-1.410000
lp38a_2s-lp38a_2l	-0.503080	0.127652	-1.150000
lp38a_2g-lp38a_2f	1.709280	0.320408	2.180000
lp38a_3fln-lp38a_2k	1.088900	0.263232	0.330000
lp38a_3fln-lp38a_2ff	-0.866100	0.174202	-0.560000
