lCHEMBL3402744_300_4-lCHEMBL3402745_200_5	-1.033730	0.063209	-0.240000
lCHEMBL3402747_3400_7-lCHEMBL3402745_200_5	-0.981200	0.218427	-1.680000
lCHEMBL3402747_3400_7-lCHEMBL3402748_5300_8	1.334000	0.198409	0.260000
lCHEMBL3402747_3400_7-lCHEMBL3402751_2100_11	-0.663310	0.154622	-0.280000
lCHEMBL3402748_5300_8-lCHEMBL3402751_2100_11	-1.722150	0.063590	-0.540000
lCHEMBL3402749_500_9-lCHEMBL3402747_3400_7	2.010210	0.158849	1.140000
lCHEMBL3402749_500_9-lCHEMBL3402748_5300_8	6.069520	0.255099	1.400000
lCHEMBL3402749_500_9-lCHEMBL3402751_2100_11	2.083030	0.135786	0.860000
lCHEMBL3402749_500_9-lCHEMBL3402754_40_14	-1.484963	0.152412	-1.490000
lCHEMBL3402750_400_10-lCHEMBL3402747_3400_7	3.108150	0.123984	1.270000
lCHEMBL3402750_400_10-lCHEMBL3402748_5300_8	6.130220	0.529169	1.530000
lCHEMBL3402750_400_10-lCHEMBL3402749_500_9	0.881160	0.112126	0.130000
lCHEMBL3402752_30000_12-lCHEMBL3402744_300_4	-1.249100	0.158088	-2.730000
lCHEMBL3402752_30000_12-lCHEMBL3402747_3400_7	-0.516710	0.153219	-1.290000
lCHEMBL3402752_30000_12-lCHEMBL3402748_5300_8	0.653300	0.100305	-1.030000
lCHEMBL3402752_30000_12-lCHEMBL3402749_500_9	-2.413700	0.205100	-2.430000
lCHEMBL3402752_30000_12-lCHEMBL3402754_40_14	-4.039890	0.111038	-3.920000
lCHEMBL3402752_30000_12-lCHEMBL3402755_4200_15	-2.800722	0.135449	-1.170000
lCHEMBL3402753_200_13-lCHEMBL3402748_5300_8	4.418280	0.143629	1.940000
lCHEMBL3402753_200_13-lCHEMBL3402754_40_14	-0.481210	0.123006	-0.950000
lCHEMBL3402754_40_14-lCHEMBL3402751_2100_11	3.122980	0.159331	2.350000
lCHEMBL3402754_40_14-lCHEMBL3402761_1_21	-0.451300	0.236817	-2.190000
lCHEMBL3402755_4200_15-lCHEMBL3402753_200_13	-0.568800	0.161547	-1.800000
lCHEMBL3402755_4200_15-lCHEMBL3402754_40_14	-0.856520	0.155842	-2.750000
lCHEMBL3402755_4200_15-lCHEMBL3402761_1_21	-2.716180	0.238122	-4.940000
