l28-l29	1.119200	0.351407	0.500000
l28-l35	-1.022729	0.208547	0.700000
l28-l36	1.433540	0.407777	0.100000
l28-l37	1.329001	0.193804	-0.100000
l28-l38	0.546010	0.157273	0.000000
l30-l29	-0.288820	0.077554	0.400000
l31-l29	0.127164	0.088460	0.400000
l31-l30	0.341980	0.031986	0.000000
l32-l29	1.018590	0.144136	0.400000
l32-l30	1.051770	0.085479	0.000000
l32-l31	0.848253	0.048129	0.000000
l32-l35	1.694650	0.249907	0.600000
l33-l29	-0.239140	0.165770	0.200000
l33-l30	-0.160870	0.103171	-0.200000
l34-l29	1.481660	0.324185	0.200000
l34-l30	0.982170	0.300526	-0.200000
l34-l36	1.363910	0.296831	-0.200000
l35-l29	-0.963490	0.267677	-0.200000
l37-l36	2.309650	0.367840	0.200000
l38-l36	2.069300	0.304212	0.100000
l38-l37	-0.059920	0.165713	-0.100000
l39-l28	-1.899998	0.308975	-0.800000
l39-l34	-2.227558	0.306701	-0.500000
l39-l35	-0.666270	0.142808	-0.100000
l39-l36	-1.163970	0.079783	-0.700000
l39-l37	-0.775610	0.077065	-0.900000
