l22-l1h1r	-0.887500	0.157579	0.193000
l1h1s-l1oiy	0.367900	0.252297	1.461000
l1oiu-l26	2.120370	0.385437	0.652000
l26-l1h1q	1.071700	0.140018	0.252000
l17-l1h1q	0.045230	0.243582	-1.138000
l1oiy-l1oi9	0.003270	0.178041	0.044000
l29-l26	-0.610600	0.511800	1.451000
l1h1s-l26	0.549700	0.397133	2.815000
l28-l26	0.917900	0.392484	2.681000
l17-l21	-0.866850	0.373317	-0.787000
l28-l31	-0.710210	0.188992	1.573000
l1h1r-l1oi9	-1.661510	0.202306	-2.072000
l1h1r-l21	-0.671140	0.321395	-0.159000
l30-l26	0.417300	0.534807	1.381000
l1oiy-l32	-0.124100	0.284332	0.035000
l17-l22	0.170060	0.188371	-0.821000
l26-l1oi9	-0.348600	0.190027	-1.310000
l1oiy-l29	0.353370	0.229746	-0.097000
l1oiy-l31	-0.254647	0.150885	0.246000
l31-l32	0.723500	0.268167	-0.211000
l1oi9-l20	0.398130	0.122624	1.023000
l20-l1h1q	0.578980	0.065666	0.539000
l1oiy-l1h1q	1.056290	0.185988	1.606000
l1oiu-l1h1q	2.356544	0.244593	0.904000
l30-l31	-0.941527	0.203234	0.273000
