l17124-1-l18634-1	0.455880	0.287517	-0.320000
l18626-1-l18624-1	1.085423	0.022919	0.380000
l18636-1-l18625-1	0.252310	0.111649	-0.590000
l18632-1-l18624-1	0.931680	0.035715	0.590000
l18635-1-l18625-1	0.332730	0.071684	-0.820000
l18626-1-l18658-1	-2.011050	0.257785	-0.830000
l18639-1-l18658-1	0.922029	0.183475	0.040000
l18626-1-l18625-1	1.369260	0.070130	0.770000
l18638-1-l18658-1	1.360400	0.257564	0.390000
l18628-1-l18624-1	-0.031270	0.061992	0.210000
l18631-1-l18660-1	-1.433500	0.179896	0.710000
l18638-1-l18634-1	1.132980	0.120094	0.100000
l18626-1-l18632-1	0.180850	0.095145	-0.210000
l18626-1-l18630-1	0.745300	0.040748	-0.270000
l18631-1-l18624-1	2.577630	0.194635	0.920000
l18629-1-l18627-1	-0.147860	0.035987	0.190000
l18634-1-l18637-1	-0.284100	0.088373	-0.150000
l18626-1-l18627-1	0.381466	0.033686	0.390000
l18631-1-l18652-1	-1.229800	0.295425	-1.270000
l18637-1-l18631-1	1.137500	0.065353	0.730000
l18626-1-l18634-1	-2.653600	0.162389	-1.120000
l18633-1-l18624-1	0.775180	0.028917	0.680000
l17124-1-l18631-1	1.895980	0.034283	0.260000
l18627-1-l18630-1	0.316100	0.028920	-0.660000
l18659-1-l18634-1	-0.005150	0.097458	-0.530000
l18636-1-l18624-1	0.905502	0.088950	-0.980000
l18626-1-l18628-1	1.279825	0.073486	0.170000
l18626-1-l18660-1	-3.478100	0.363556	0.170000
l18626-1-l18659-1	-2.250230	0.186887	-0.590000
l18639-1-l18634-1	1.023130	0.111511	-0.250000
l18635-1-l18624-1	0.046320	0.063674	-1.210000
