ljmc_23-lejm_55	-0.391500	0.130738	2.490000
lejm_44-lejm_55	-3.499100	0.210293	-1.790000
lejm_49-lejm_31	-0.487900	0.116127	-1.790000
lejm_31-lejm_46	-0.920200	0.068658	-1.770000
ljmc_28-ljmc_27	-0.793800	0.071733	-0.300000
lejm_42-lejm_48	0.597700	0.108700	0.780000
lejm_31-lejm_43	1.982000	0.080942	1.280000
lejm_50-lejm_42	-0.216000	0.058185	-0.800000
lejm_42-lejm_55	-1.088700	0.120727	0.570000
ljmc_23-lejm_46	0.071000	0.065428	0.390000
lejm_31-lejm_45	-0.050800	0.056920	-0.020000
lejm_55-lejm_54	-1.049000	0.102342	-1.320000
lejm_45-lejm_42	0.586005	0.039582	-0.220000
lejm_31-ljmc_28	-0.007300	0.117221	-1.440000
lejm_31-lejm_48	1.046600	0.096205	0.540000
lejm_47-lejm_31	0.208400	0.100038	0.160000
lejm_47-lejm_55	-0.841600	0.132544	0.490000
lejm_44-lejm_42	-3.184000	0.164645	-2.360000
ljmc_23-ljmc_27	0.006000	0.060886	0.420000
lejm_43-lejm_55	-1.925800	0.148235	-0.950000
ljmc_23-ljmc_30	-0.228300	0.078575	0.760000
ljmc_28-ljmc_30	-0.762100	0.094042	0.040000
lejm_42-lejm_54	-1.867400	0.100013	-0.750000
lejm_49-lejm_50	-0.354400	0.110469	-1.230000
