ties-l35-l60	0.970350	0.890233	-0.100000
ties-l52-l60	1.949970	0.782526	0.310000
ties-l60-l36	-1.371120	0.868033	0.740000
ties-l62-l26	-0.270370	0.478936	-0.280000
ties-l62-l45	-0.943800	1.034607	-1.000000
ties-l67-l27	5.104190	0.659940	1.460000
ties-l67-l31	-0.410550	0.753220	-0.340000
ties-l67-l32	3.095400	0.592184	1.000000
ties-l67-l35	0.835410	0.736235	-1.230000
ties-l67-l52	0.033310	0.843292	-1.640000
ties-l67-l63	-2.472161	0.441260	-1.480000
ties-l68-l45	-2.599900	0.870894	-1.260000
ties-l49-l67	0.616190	0.812168	0.780000
